Date,EURUSD25R1M BGN Curncy  (R1),USDJPY25R1M BGN Curncy  (R2),EURJPY25R1M BGN Curncy  (L1)
39919,0.26250000000000001,-2.5099999999999998,-2.31
39918,0.3175,-2.4500000000000002,-2.3374999999999999
39917,0.34499999999999997,-2.4300000000000002,-2.1850000000000001
39916,0.35249999999999998,-2.31,-2.2925
39913,0.30249999999999999,-2.1475,-2.0649999999999999
39912,0.36499999999999999,-2.1349999999999998,-2.0375000000000001
39911,0.35749999999999998,-2.2725,-2.0775000000000001
39910,0.35499999999999998,-1.9950000000000001,-2.1274999999999999
39909,0.57250000000000001,-1.9724999999999999,-2.1475
39906,0.6825,-2.2324999999999999,-2.2574999999999998
39905,0.54249999999999998,-2.3050000000000002,-2.29
39904,0.44500000000000001,-2.5674999999999999,-2.36
39903,0.45,-2.7974999999999999,-2.4375
39902,0.39750000000000002,-3.3374999999999999,-2.79
39899,0.59,-3.01,-2.4325000000000001
39898,0.63,-3.0575000000000001,-2.77
39897,0.80249999999999999,-3.3050000000000002,-2.35
39896,0.70250000000000001,-3.3149999999999999,-2.23
39895,1.0449999999999999,-3.5024999999999999,-2.2725
39892,1.0525,-3.6924999999999999,-2.3374999999999999
39891,1.0674999999999999,-3.99,-2.5649999999999999
39890,0.67249999999999999,-3.2925,-2.355
39889,0.37,-2.7075,-2.4
39888,0.35249999999999998,-3.0625,-2.7225000000000001
39885,0.26750000000000002,-3.16,-2.69
39884,0.16750000000000001,-3.5775000000000001,-2.7949999999999999
39883,0.13750000000000001,-2.9375,-2.3925000000000001
39882,-8.5000000000000006E-2,-2.6475,-2.1225000000000001
39881,-0.16750000000000001,-2.6124999999999998,-2.1825000000000001
39878,-9.5000000000000001E-2,-2.5175000000000001,-2.3050000000000002
39877,-0.2,-1.9875,-2.0074999999999998
39876,-0.1825,-1.855,-1.9175
39875,-0.14000000000000001,-1.89,-1.9924999999999999
39874,-0.14749999999999999,-2.0125000000000002,-2.09
39871,-0.1525,-1.9750000000000001,-2.105
39870,-0.2,-1.43,-1.6375
39869,-0.115,-1.52,-2.0449999999999999
39868,-0.14499999999999999,-1.635,-2.71
39867,-0.16,-2.1375000000000002,-3.0074999999999998
39864,-0.3175,-1.81,-2.72
39863,-0.29749999999999999,-1.905,-3.07
39862,-0.505,-2.4125000000000001,-3.6949999999999998
39861,-0.49,-2.8849999999999998,-4
39860,-0.2175,-3.3725000000000001,-4.46
39857,-0.22750000000000001,-3.3624999999999998,-4.1449999999999996
39856,-0.23749999999999999,-3.75,-4.3075000000000001
39855,-0.13750000000000001,-3.7025000000000001,-4.18
39854,-0.105,-3.5825,-4.2874999999999996
39853,-0.17,-3.6675,-4.6174999999999997
39850,-0.215,-3.5975000000000001,-5.0125000000000002
39849,-0.1925,-4.4124999999999996,-5.6
39848,-0.23499999999999999,-4.7874999999999996,-6.0025000000000004
39847,-0.2525,-4.9074999999999998,-6.0674999999999999
39846,-0.27750000000000002,-4.8925000000000001,-6.16
39843,-0.25750000000000001,-4.9649999999999999,-6.25
39842,-0.17249999999999999,-4.8174999999999999,-5.9524999999999997
39841,-9.2499999999999999E-2,-4.8975,-6.1375000000000002
39840,-0.13500000000000001,-5.5125000000000002,-6.6924999999999999
39839,-0.32,-5.9574999999999996,-6.98
39836,-0.53249999999999997,-6.22,-7.6574999999999998
39835,-0.40250000000000002,-6.2675000000000001,-7.4974999999999996
39834,-0.56000000000000005,-6.31,-7.4850000000000003
39833,-0.55249999999999999,-5.7350000000000003,-6.8624999999999998
39832,-0.26750000000000002,-5.2525000000000004,-6.06
39829,-0.25750000000000001,-5.7149999999999999,-6.4824999999999999
39828,-0.48499999999999999,-6.2850000000000001,-6.9225000000000003
39827,-0.4975,-6.3250000000000002,-6.78
39826,-0.4,-5.9974999999999996,-6.17
39825,-0.26,-5.7625000000000002,-5.89
39822,-7.0000000000000007E-2,-5.5025000000000004,-5.4424999999999999
39821,-1.7500000000000002E-2,-5.33,-5.2874999999999996
39820,2.5000000000000001E-3,-5.0350000000000001,-5.3025000000000002
39819,-0.19500000000000001,-5.1725000000000003,-5.3324999999999996
39818,6.25E-2,-5.5350000000000001,-5.6025
39815,0.35749999999999998,-6.4275000000000002,-6.1924999999999999
39814,0.37,-6.4850000000000003,-6.49
39813,0.35,-6.5274999999999999,-6.2850000000000001
39812,0.4325,-6.4974999999999996,-6.4
39811,0.40250000000000002,-6.4725000000000001,-6.1624999999999996
39808,0.36749999999999999,-6.8375000000000004,-6.72
39807,0.32250000000000001,-7.0475000000000003,-6.6875
39806,0.32500000000000001,-6.9850000000000003,-6.65
39805,0.35249999999999998,-7.1425000000000001,-6.6124999999999998
39804,0.4,-7.3150000000000004,-6.75
39801,0.35,-7.6025,-7.07
39800,0.73,-7.7874999999999996,-7
39799,0.62,-8.16,-7.6375000000000002
39798,0.36499999999999999,-7.6475,-7.77
39797,0.08,-7.7850000000000001,-8.1074999999999999
39794,-0.3175,-8.5350000000000001,-8.5950000000000006
39793,-0.54,-7.9225000000000003,-8.1649999999999991
39792,-0.98499999999999999,-7.915,-8.3825000000000003
39791,-1.1525000000000001,-7.9349999999999996,-8.4700000000000006
39790,-1.18,-8.3000000000000007,-8.8149999999999995
39787,-0.99250000000000005,-8.9450000000000003,-9.1974999999999998
39786,-1.3374999999999999,-8.9875000000000007,-9.2799999999999994
39785,-1.3574999999999999,-9.0850000000000009,-9.4450000000000003
39784,-1.33,-9.1449999999999996,-9.5649999999999995
39783,-1.08,-8.86,-9.2349999999999994
39780,-0.96,-8.7524999999999995,-9.1074999999999999
39779,-0.86499999999999999,-9.0500000000000007,-9.3224999999999998
39778,-0.89,-9.4,-9.6999999999999993
39777,-0.97750000000000004,-9.6425000000000001,-9.9949999999999992
39776,-1.2250000000000001,-9.5775000000000006,-9.8874999999999993
39773,-1.5125,-10.029999999999999,-10.220000000000001
39772,-1.5275000000000001,-10.2475,-10.435
39771,-1.43,-9.76,-10.077500000000001
39770,-1.4750000000000001,-9.8774999999999995,-10.2125
39769,-1.4125000000000001,-9.9350000000000005,-10.045
39766,-1.5525,-10.102499999999999,-10.36
39765,-1.6975,-10.07,-10.35
39764,-1.655,-9.6549999999999994,-10.067500000000001
39763,-1.4025000000000001,-9.4600000000000009,-9.5975000000000001
39762,-1.1274999999999999,-9.0024999999999995,-9.2449999999999992
39759,-1.2925,-9.2050000000000001,-9.2675000000000001
39758,-1.3,-9.1425000000000001,-9.14
39757,-1.1599999999999999,-8.9,-8.8550000000000004
39756,-1.4350000000000001,-8.7774999999999999,-8.8699999999999992
39755,-1.75,-8.7550000000000008,-8.9075000000000006
39752,-1.9775,-9.2650000000000006,-9.5425000000000004
39751,-1.835,-8.9924999999999997,-9.0474999999999994
39750,-2.2075,-9.2249999999999996,-9.32
39749,-2.67,-9.3849999999999998,-9.8249999999999993
39748,-2.9075000000000002,-9.7174999999999994,-9.3524999999999991
39745,-2.86,-9.5050000000000008,-9.44
39744,-1.85,-7.7024999999999997,-7.67
39743,-1.845,-7.3775000000000004,-7.3550000000000004
39742,-1.3274999999999999,-6.4874999999999998,-6.7474999999999996
39741,-0.9,-6.2824999999999998,-6.4349999999999996
39738,-0.96750000000000003,-6.81,-6.7850000000000001
39737,-1.02,-7,-6.8624999999999998
39736,-0.63249999999999995,-6.6574999999999998,-6.4375
39735,-0.57250000000000001,-6.25,-6.0374999999999996
39734,-0.71250000000000002,-6.65,-6.47
39731,-0.88,-7.43,-7.1074999999999999
39730,-0.67249999999999999,-6.4050000000000002,-6.0149999999999997
39729,-0.97250000000000003,-6.4725000000000001,-6.0274999999999999
39728,-1.07,-5.6150000000000002,-5.5
39727,-1.2324999999999999,-5.3425000000000002,-5.3250000000000002
39724,-0.86250000000000004,-4.5075000000000003,-4.37
39723,-0.91749999999999998,-4.6524999999999999,-4.47
39722,-0.45750000000000002,-4.5125000000000002,-4.0274999999999999
39721,-0.39750000000000002,-4.54,-4.0750000000000002
39720,-0.18,-4.2975000000000003,-3.3925000000000001
39717,0.1525,-4.1224999999999996,-3.45
39716,0.27750000000000002,-3.7275,-3.1875
39715,0.36249999999999999,-3.6724999999999999,-3.22
39714,0.60250000000000004,-3.7625000000000002,-3.2749999999999999
39713,0.47749999999999998,-3.6575000000000002,-3.3025000000000002
39710,0.20250000000000001,-3.6425000000000001,-3.4849999999999999
39709,0.115,-4.1950000000000003,-3.9550000000000001
39708,-0.3775,-4.1100000000000003,-3.8824999999999998
39707,-0.58750000000000002,-4.2699999999999996,-3.9350000000000001
39706,-0.66500000000000004,-3.7825000000000002,-3.5474999999999999
39703,-0.9375,-3.01,-3.105
39702,-1.2175,-3.1924999999999999,-3.395
39701,-1.06,-2.9550000000000001,-3.2225000000000001
39700,-1.0125,-2.9424999999999999,-3.2425000000000002
39699,-0.89500000000000002,-2.835,-3.0724999999999998
39696,-0.83,-3.4325000000000001,-3.5325000000000002
39695,-0.54,-2.9024999999999999,-2.9750000000000001
39694,-0.5625,-2.7374999999999998,-2.87
39693,-0.47749999999999998,-2.69,-2.9224999999999999
39692,-0.36499999999999999,-2.8925000000000001,-3.0525000000000002
39689,-0.30499999999999999,-2.6225000000000001,-2.7324999999999999
39688,-0.34250000000000003,-2.5575000000000001,-2.7124999999999999
39687,-0.40250000000000002,-2.5950000000000002,-2.7925
39686,-0.47499999999999998,-2.4474999999999998,-2.83
39685,-0.34499999999999997,-2.5049999999999999,-2.7124999999999999
39682,-0.27250000000000002,-2.4525000000000001,-2.7725
39681,-0.36499999999999999,-2.5575000000000001,-3.0625
39680,-0.52500000000000002,-2.3975,-2.9975000000000001
39679,-0.61750000000000005,-2.4075000000000002,-3.125
39678,-0.73250000000000004,-2.3574999999999999,-3.1074999999999999
39675,-0.84499999999999997,-2.3849999999999998,-3.24
39674,-0.66749999999999998,-2.6225000000000001,-3.1625000000000001
39673,-0.77,-2.86,-3.2149999999999999
39672,-0.77749999999999997,-2.3824999999999998,-2.99
39671,-0.76749999999999996,-2.375,-2.67
39668,-0.86750000000000005,-2.25,-2.7450000000000001
39667,-0.29499999999999998,-2.3975,-2.1274999999999999
39666,-0.14000000000000001,-2.6274999999999999,-2.23
39665,-0.125,-2.9925000000000002,-2.4975000000000001
39664,1.2500000000000001E-2,-3.0225,-2.4249999999999998
39661,9.7500000000000003E-2,-3.1274999999999999,-2.4950000000000001
39660,9.2499999999999999E-2,-2.9325000000000001,-2.3725000000000001
39659,5.7500000000000002E-2,-3,-2.4849999999999999
39658,0.21,-3.0350000000000001,-2.5474999999999999
39657,0.1825,-3.0975000000000001,-2.5924999999999998
39654,8.2500000000000004E-2,-3.3125,-2.69
39653,0.14000000000000001,-3.0474999999999999,-2.4375
39652,0.20250000000000001,-3.1074999999999999,-2.4525000000000001
39651,0.31,-3.27,-2.5724999999999998
39650,0.26250000000000001,-3.2725,-2.54
39647,0.19500000000000001,-3.4474999999999998,-2.64
39646,0.19,-3.5274999999999999,-2.68
39645,0.27250000000000002,-3.9925000000000002,-3.27
39644,0.29749999999999999,-3.7574999999999998,-2.6724999999999999
39643,0.2225,-3.1775000000000002,-2.3824999999999998
39640,0.09,-2.9375,-2.3450000000000002
39639,-2.5000000000000001E-2,-2.78,-2.3149999999999999
39638,-5.7500000000000002E-2,-2.7875000000000001,-2.29
39637,-6.5000000000000002E-2,-2.7774999999999999,-2.3475000000000001
39636,-0.05,-2.6349999999999998,-2.2825000000000002
39633,-4.2500000000000003E-2,-2.7149999999999999,-2.4049999999999998
39632,-3.2500000000000001E-2,-2.94,-2.4550000000000001
39631,1.2500000000000001E-2,-3.0924999999999998,-2.5274999999999999
39630,-0.03,-3.2250000000000001,-2.6074999999999999
39629,-4.4999999999999998E-2,-3.12,-2.54
39626,-4.7500000000000001E-2,-2.8374999999999999,-2.2149999999999999
39625,-9.2499999999999999E-2,-2.2725,-1.7549999999999999
39624,-0.155,-2.1949999999999998,-1.7925
39623,-0.16750000000000001,-2.14,-1.7625
39622,-0.20749999999999999,-2.1625000000000001,-1.81
39619,-0.19,-2.0975000000000001,-1.7050000000000001
39618,-0.255,-2.0249999999999999,-1.7450000000000001
39617,-0.2525,-1.7549999999999999,-1.6775
39616,-0.33250000000000002,-1.71,-1.6825000000000001
39615,-0.4,-1.7350000000000001,-1.78
39612,-0.4425,-1.8225,-1.7675000000000001
39611,-0.1575,-1.8174999999999999,-1.7375
39610,-0.05,-1.8425,-1.845
39609,-2.75E-2,-1.9325000000000001,-1.9225000000000001
39608,0.125,-2.2574999999999998,-2.0350000000000001
39605,6.25E-2,-2.2875000000000001,-2.1324999999999998
39604,-0.16500000000000001,-2.2174999999999998,-2.2050000000000001
39603,-0.21249999999999999,-2.5175000000000001,-2.2799999999999998
39602,-0.14499999999999999,-2.4674999999999998,-2.2075
39601,-0.16750000000000001,-2.2574999999999998,-2.0449999999999999
39598,-0.17249999999999999,-2.1825000000000001,-2.0325000000000002
39597,-0.16,-2.2174999999999998,-2.0950000000000002
39596,-7.2499999999999995E-2,-2.4874999999999998,-2.3250000000000002
39595,-7.2499999999999995E-2,-2.8025000000000002,-2.4375
39594,-2.5000000000000001E-2,-2.8174999999999999,-2.4275000000000002
39591,-1.4999999999999999E-2,-2.68,-2.3975
39590,-4.4999999999999998E-2,-2.7925,-2.42
39589,-0.105,-2.7374999999999998,-2.4700000000000002
39588,-0.1525,-2.4275000000000002,-2.3075000000000001
39587,-0.28249999999999997,-2.4375,-2.2949999999999999
39584,-0.29499999999999998,-2.3224999999999998,-2.3325
39583,-0.32500000000000001,-2.25,-2.3925000000000001
39582,-0.38500000000000001,-2.4424999999999999,-2.4550000000000001
39581,-0.42499999999999999,-2.7774999999999999,-2.7275
39580,-0.42,-2.9449999999999998,-2.73
39577,-0.45250000000000001,-2.8925000000000001,-2.68
39576,-0.44,-2.3824999999999998,-2.4325000000000001
39575,-0.47249999999999998,-2.0975000000000001,-2.0449999999999999
39574,-0.42499999999999999,-2.2374999999999998,-2.11
39573,-0.51249999999999996,-2.1675,-2.4075000000000002
39570,-0.51749999999999996,-2.2675000000000001,-2.37
39569,-0.52,-2.5625,-2.5625
39568,-0.48749999999999999,-2.6475,-2.5299999999999998
39567,-0.5,-2.5775000000000001,-2.5550000000000002
39566,-0.52,-2.5125000000000002,-2.5225
39563,-0.53500000000000003,-2.5724999999999998,-2.5
39562,-0.505,-2.6074999999999999,-2.4725000000000001
39561,-0.375,-2.7475000000000001,-2.4550000000000001
39560,-0.35749999999999998,-2.7625000000000002,-2.4249999999999998
39559,-0.435,-2.9175,-2.4849999999999999
39556,-0.45750000000000002,-2.9075000000000002,-2.4224999999999999
39555,-0.3725,-3.2875000000000001,-2.82
39554,-0.32750000000000001,-3.4175,-2.8224999999999998
39553,-0.41499999999999998,-3.4775,-2.9125000000000001
39552,-0.40250000000000002,-3.4049999999999998,-2.9049999999999998
39549,-0.44,-3.3824999999999998,-2.7625000000000002
39548,-0.48249999999999998,-3.5724999999999998,-2.7324999999999999
39547,-0.5625,-2.9975000000000001,-2.4700000000000002
39546,-0.61499999999999999,-3.0350000000000001,-2.7425000000000002
39545,-0.59499999999999997,-3.45,-3.0550000000000002
39542,-0.60250000000000004,-3.5175000000000001,-3.1175000000000002
39541,-0.60250000000000004,-3.5775000000000001,-3.2374999999999998
39540,-0.59250000000000003,-3.6475,-3.16
39539,-0.6,-4.0575000000000001,-3.4275000000000002
39538,-0.42,-4.2125000000000004,-3.7050000000000001
39535,-0.4425,-4.2474999999999996,-3.6074999999999999
39534,-0.42749999999999999,-4.2625000000000002,-3.7524999999999999
39533,-0.505,-4.2324999999999999,-3.6875
39532,-0.56000000000000005,-4.2649999999999997,-3.69
39531,-0.60040000000000004,-4.3266999999999998,-3.7486999999999999
39528,-0.58550000000000002,-4.5083000000000002,-3.7965
39527,-0.59240000000000004,-4.6048999999999998,-3.8889
39526,-0.55000000000000004,-4.9000000000000004,
39525,-0.13270000000000001,-5.3573000000000004,-4.6261999999999999
39524,-0.249,-6.25,-5
39521,-0.05,-4.75,-3.65
39520,-0.14849999999999999,-4.75,-3.65
39519,-0.25,-4.1500000000000004,-3.55
39518,-0.25,-3.9,-3.7719
39517,-0.25,-4.2,-3.8708999999999998
39514,-0.2243,-4.5250000000000004,-3.55
39513,-0.35,-3.5,-3.15
39512,-0.19800000000000001,-3.4,-2.375
39511,-0.3,-3.55,-2.375
39510,-0.27500000000000002,-3.35,-2.375
39507,-0.15,-2.95,-2.375
39506,-0.4,-2.4354,-2.0499999999999998
39505,-0.4,-2.1,-2.0499999999999998
39504,-0.52500000000000002,-2,-2.0499999999999998
39503,-0.59399999999999997,-2.25,-2.0499999999999998
39500,-0.52500000000000002,-2.25,-2.0499999999999998
39499,-0.625,-2.25,-2.0499999999999998
39498,-0.59399999999999997,-2.25,-2.5
39497,-0.57499999999999996,-2.0750000000000002,-2.5
39496,-0.65,-1.95,-2.5
39493,-0.72499999999999998,-1.95,-2.5
39492,-0.72499999999999998,-2.1749999999999998,-2.5
39491,-0.72499999999999998,-2.1749999999999998,-2.5
39490,-0.72499999999999998,-2.2000000000000002,-2.5
39489,-0.72499999999999998,-2.2000000000000002,-2.5
39486,-0.65,-2.35,-2.5
39485,-0.6,-2.35,-2.5
39484,-0.375,-2.4249999999999998,-2.5
39483,-0.375,-2.15,-2.5
39482,-0.375,-2.4500000000000002,-2.625
39479,-0.375,-2.8,-3.5
39478,-0.375,-3.25,-3.5
39477,-0.375,-2.75,-3.1
39476,-0.375,-2.9,-4.1500000000000004
39475,-0.42499999999999999,-3.3264,-4.1500000000000004
39472,-0.45,-3.35,-4.1500000000000004
39471,-0.45,-3.6,-4.1500000000000004
39470,-0.45,-3.9798,-4.1500000000000004
39469,-0.42499999999999999,-4.0750000000000002,-4.1500000000000004
39468,-0.55000000000000004,-3.7,-3.65
39465,-0.45,-3.7,-3.55
39464,-0.375,-3.4,-3.55
39463,-0.15,-3.85,-2.9
39462,-0.125,-3.4,-2.9
39461,-0.1,-3.4,-2.9
39458,-0.29699999999999999,-3.2250000000000001,-2.9
39457,-0.35,-2.9,-2.9
39456,-0.35,-3.0750000000000002,-3.35
39455,-0.29699999999999999,-3.0888,-3.35
39454,-0.4,-3.5,-3.35
39451,-0.45,-3.4750000000000001,-3.35
39450,-0.45,-2.9,-3.35
39449,-0.55000000000000004,-2.9,-2.1
39448,-0.495,-2.65,-2.1
39447,-0.7,-2.65,-2.1
39444,-0.7,-2.65,-2.1
39443,-0.7,-2.0499999999999998,-2.1
39442,-0.7,-2.0499999999999998,-2.4500000000000002
39441,-0.7,-2.0499999999999998,-2.4500000000000002
39440,-0.7,-2.4,-2.4500000000000002
39437,-0.7,-2.4,-2.4500000000000002
39436,-0.7,-2.4,-2.4500000000000002
39435,-0.7,-2.4,-2.4500000000000002
39434,-0.7,-2.2869000000000002,-2.4500000000000002
39433,-0.67500000000000004,-2.2000000000000002,-2.4500000000000002
39430,-0.52500000000000002,-2.4500000000000002,-2.4500000000000002
39429,-0.52500000000000002,-2.4500000000000002,-2.4500000000000002
39428,-0.625,-2.35,-2.4500000000000002
39427,-0.625,-2.2000000000000002,-2.375
39426,-0.625,-2.1749999999999998,-2.375
39423,-0.65,-2.375,-2.75
39422,-0.52500000000000002,-2.625,-2.75
39421,-0.52500000000000002,-2.625,-2.75
39420,-0.6,-2.5,-2.75
39419,-0.6,-2.5,-2.75
39416,-0.35,-2.5,-4.5
39415,-0.54449999999999998,-3,-4.5
39414,-0.35,-3.5,-4.5
39413,-0.32500000000000001,-4.5,-4.5
39412,-0.32500000000000001,-4.5,-4.5
39409,-0.42499999999999999,-4.5,-4.5
39408,-0.42499999999999999,-4.5,-4.5
39407,-0.42499999999999999,-4.5,-4.5
39406,-0.42499999999999999,-4.25,-4.1749999999999998
39405,-0.42499999999999999,-4.25,-4
39402,-0.5,-4.2668999999999997,-4
39401,-0.47499999999999998,-3.95,-4
39400,-0.25,-3.9798,-4
39399,-0.35,-5,-4.5
39398,-0.4,-5,-4.5
39395,0.32500000000000001,-3.4,-3.5
39394,0.22500000000000001,-3.2,-2.8
39393,0.2,-2.9,-2.5499999999999998
39392,-0.25,-2.6,-2.5499999999999998
39391,-0.25,-2.6,-2.5499999999999998
39388,-0.22500000000000001,-2.6,-2.5499999999999998
39387,-0.22500000000000001,-2.6,-2.5
39386,-0.14849999999999999,-3,-2.85
39385,-0.2,-3,-3
39384,-0.14849999999999999,-2.7719999999999998,-3.5
39381,-0.33750000000000002,-3.15,-3.5
39380,-0.42499999999999999,-3.15,-3.5
39379,-0.45,-3.15,-3.5
39378,-0.29699999999999999,-3.55,-3.5
39377,-0.22500000000000001,-3.75,-3.5
39374,-0.19800000000000001,-3.5,-3
39373,-0.22500000000000001,-2.9799000000000002,-2.25
39372,-0.28749999999999998,-2.375,-2.25
39371,-0.29699999999999999,-1.7,-1.45
39370,-0.22500000000000001,-1.6,-1.45
39367,-0.22500000000000001,-1.6,-1.45
39366,-0.15,-1.6,-1.45
39365,-0.22500000000000001,-1.7,-1.625
39364,-0.2,-1.7,-1.625
39363,-0.2,-2.0499999999999998,-2
39360,-0.2,-2.0499999999999998,-2
39359,-0.2,-2.4,-2
39358,0.1,-2.5,-2
39357,0.1,-2.8,-2
39356,0.1,-2.8,-2
39353,0.15,-2.5750000000000002,-2.1
39352,0.1125,-2.5750000000000002,-2.1
39351,0.27500000000000002,-2.75,-2.1
39350,0.27500000000000002,-2.2999999999999998,-2.1
39349,0.35,-2.2999999999999998,-2.1
39346,0.32500000000000001,-2.5249999999999999,-2.1
39345,0.32500000000000001,-1.875,-2.1
39344,0.2,-2.1,-2.1
39343,0,-2.6,-2.5
39342,0.05,-2.7,-2.5
39339,0.25,-2.7,-2.5
39338,0.2,-3.4,-3.5
39337,0.2,-3.75,-3.5
39336,0.25,-4.875,-4.5
39335,0.25,-4.875,-4.5
39332,-0.2,-4.3499999999999996,-4
39331,-0.23749999999999999,-4.4000000000000004,-4.5
39330,-0.3,-4.4000000000000004,-4.5
39329,-0.3,-4.4000000000000004,-4.5
39328,-0.25,-4.4000000000000004,-4.5
39325,-0.22500000000000001,-4.4000000000000004,-4.5
39324,-0.22500000000000001,-4.4000000000000004,-4.5
39323,-0.22500000000000001,-4.4000000000000004,-4.5
39322,-0.22500000000000001,-4.4000000000000004,-4.3
39321,-0.2,-4,-3.75
39318,-0.2,-4,-3.75
39317,-0.2,-4,-3.75
39316,-0.35,-5,-5.25
39315,-0.5,-5.5,-5
39314,-0.4,-4.5999999999999996,-5.5
39311,-0.5,-6.5,-6.5
39310,-0.7,-5.1974999999999998,-3.85
39309,-0.45,-3.4649999999999999,-3.2
39308,-0.1,-2.9205000000000001,-2.8
39307,-0.1,-2.95,-2.7250000000000001
39304,-0.1,-2.6,-2.4500000000000002
39303,-0.1,-2.4750000000000001,-1.95
39302,0.15,-2.35,-2.25
39301,0.3,-2.3250000000000002,-2.25
39300,0.05,-2.3264999999999998,-2.4500000000000002
39297,-4.9500000000000002E-2,-2.3264999999999998,-2.1
39296,-4.9500000000000002E-2,-2.2999999999999998,-2.2000000000000002
39295,-4.9500000000000002E-2,-2.2770000000000001,-2.4
39294,-4.9500000000000002E-2,-2.0295000000000001,-2.25
39293,,-2.3264999999999998,-2.25
39290,0,-2.4,-2.25
39289,0.1,-2.2000000000000002,-1.95
39288,0.2,-2.25,-1.95
39287,0.25,-2.0790000000000002,-1.8
39286,0.27500000000000002,-2.0249999999999999,-1.8
39283,0.25,-1.7749999999999999,-1.55
39282,0.27500000000000002,-1.7749999999999999,-1.55
39281,0.28749999999999998,-1.7749999999999999,-1.55
39280,0.22500000000000001,-1.75,-1.55
39279,0.22500000000000001,-1.75,-1.55
39276,0.32500000000000001,-1.75,-1.55
39275,0.3,-1.65,-1.5
39274,0.32500000000000001,-1.85,-1.6
39273,0.2,-1.35,-1.25
39272,0.15,-1.2250000000000001,-1.325
39269,9.98E-2,-1.55,-1.4
39268,4.9500000000000002E-2,-1.55,-1.4
39267,4.9500000000000002E-2,-1.7,-1.4
39266,4.9500000000000002E-2,-1.7,-1.65
39265,2.5000000000000001E-2,-1.425,-1.65
39262,2.5000000000000001E-2,-1.425,-1.65
